MET Syndrome,0,1,All
0.0,0.2979683972911964,0.03160270880361174,0.3295711060948081
1.0,0.4401805869074492,0.23024830699774265,0.6704288939051919
All,0.7381489841986456,0.2618510158013544,1.0
