DM_HTN_MET_HPL,0,1,All
0,0.21218961625282168,0.43792325056433407,0.6501128668171557
1,0.09706546275395034,0.2528216704288939,0.34988713318284426
All,0.309255079006772,0.690744920993228,1.0
