DIABETES_AND_METSYN,0,1,All
0,0.16478555304740405,0.2866817155756208,0.45146726862302483
1,0.14446952595936793,0.4040632054176072,0.5485327313769752
All,0.309255079006772,0.690744920993228,1.0
