DIABETES_AND_HPL,0,1,All
0,0.4604966139954853,0.09255079006772009,0.5530474040632054
1,0.27765237020316025,0.16930022573363432,0.4469525959367946
All,0.7381489841986456,0.2618510158013544,1.0
