DIABETES_AND_HYPERTEN,0,1,All
0,0.17832957110609482,0.36343115124153497,0.5417607223476298
1,0.1309255079006772,0.327313769751693,0.4582392776523702
All,0.309255079006772,0.690744920993228,1.0
