DIABETES_AND_METSYN,0,1,All
0,0.3927765237020316,0.05869074492099323,0.45146726862302483
1,0.345372460496614,0.20316027088036118,0.5485327313769752
All,0.7381489841986456,0.2618510158013544,1.0
