METSYN_AND_HPL,0,1,All
0,0.4040632054176072,0.0744920993227991,0.4785553047404063
1,0.3340857787810384,0.1873589164785553,0.5214446952595937
All,0.7381489841986456,0.2618510158013544,1.0
