DIABETES_AND_HYPERTEN,0,1,All
0,0.44243792325056436,0.09932279909706546,0.5417607223476298
1,0.29571106094808125,0.16252821670428894,0.4582392776523702
All,0.7381489841986456,0.2618510158013544,1.0
